,model,parameters,value
41,Glycolysis_Hb_PYK_F0_C0,v_PYK_R42,0.307963453096
42,Glycolysis_Hb_PYK_F0_C0,v_PYK_R01,0.005956009898
43,Glycolysis_Hb_PYK_F0_C0,Keq_DPGM,2300000.0
44,Glycolysis_Hb_PYK_F0_C0,kf_HBO3,509243.0
45,Glycolysis_Hb_PYK_F0_C0,v_PYK_R43,0.307963453096
46,Glycolysis_Hb_PYK_F0_C0,v_SK_o2_c,0.0
47,Glycolysis_Hb_PYK_F0_C0,Keq_DPGase,inf
48,Glycolysis_Hb_PYK_F0_C0,kf_HBO2,511077.0
49,Glycolysis_Hb_PYK_F0_C0,v_PYK_R44,0.33905262616
50,Glycolysis_Hb_PYK_F0_C0,Keq_SK_pyr_c,1.0
51,Glycolysis_Hb_PYK_F0_C0,v_PYK_R14,0.065440005566
52,Glycolysis_Hb_PYK_F0_C0,v_HBDPG,0.0
53,Glycolysis_Hb_PYK_F0_C0,Keq_HBO1,41.8352
54,Glycolysis_Hb_PYK_F0_C0,kf_HBO1,506935.0
55,Glycolysis_Hb_PYK_F0_C0,v_HBO4,0.0
56,Glycolysis_Hb_PYK_F0_C0,Keq_PYK_R05,inf
57,Glycolysis_Hb_PYK_F0_C0,v_PYK_R20,0.0
58,Glycolysis_Hb_PYK_F0_C0,kf_SK_glc__D_c,1.12
59,Glycolysis_Hb_PYK_F0_C0,kf_PYK_I,1000000.0
60,Glycolysis_Hb_PYK_F0_C0,v_DM_nadh,0.09508020115
61,Glycolysis_Hb_PYK_F0_C0,kf_LDH_L,3582.4999176946644
62,Glycolysis_Hb_PYK_F0_C0,kf_PYK_P,4000547.0
63,Glycolysis_Hb_PYK_F0_C0,v_HEX1,1.12
64,Glycolysis_Hb_PYK_F0_C0,kf_ENO,2945.188724308625
65,Glycolysis_Hb_PYK_F0_C0,amp_b,1.0
66,Glycolysis_Hb_PYK_F0_C0,v_ATPM,1.424136195339
67,Glycolysis_Hb_PYK_F0_C0,v_PGI,1.12
68,Glycolysis_Hb_PYK_F0_C0,kf_PGM,121.29234290377399
69,Glycolysis_Hb_PYK_F0_C0,glc__D_b,1.0
70,Glycolysis_Hb_PYK_F0_C0,v_SK_lac__L_c,2.14491979885
71,Glycolysis_Hb_PYK_F0_C0,v_PFK,1.12
72,Glycolysis_Hb_PYK_F0_C0,Keq_DM_amp_c,inf
73,Glycolysis_Hb_PYK_F0_C0,kf_PGK,87278.99185585929
74,Glycolysis_Hb_PYK_F0_C0,h2o_b,1.0
75,Glycolysis_Hb_PYK_F0_C0,v_SK_pyr_c,0.095080201146
76,Glycolysis_Hb_PYK_F0_C0,v_FBA,1.12
77,Glycolysis_Hb_PYK_F0_C0,kf_GAPD,64331460666.77405
78,Glycolysis_Hb_PYK_F0_C0,h_b,8.99757e-05
79,Glycolysis_Hb_PYK_F0_C0,v_ADK1,0.0
80,Glycolysis_Hb_PYK_F0_C0,v_TPI,1.12
81,Glycolysis_Hb_PYK_F0_C0,v_PYK_R21,0.269626461438
82,Glycolysis_Hb_PYK_F0_C0,Keq_LDH_L,26300.0
83,Glycolysis_Hb_PYK_F0_C0,kf_TPI,96.72588626919278
84,Glycolysis_Hb_PYK_F0_C0,kf_DM_amp_c,0.161424
85,Glycolysis_Hb_PYK_F0_C0,v_DM_amp_c,0.014
86,Glycolysis_Hb_PYK_F0_C0,Keq_PYK_L,19.0
87,Glycolysis_Hb_PYK_F0_C0,v_SK_glc__D_c,1.12
88,Glycolysis_Hb_PYK_F0_C0,Keq_PYK_ACT,200.0
89,Glycolysis_Hb_PYK_F0_C0,v_SK_pi_c,-6e-12
90,Glycolysis_Hb_PYK_F0_C0,kf_DM_nadh,9.515339797476704
91,Glycolysis_Hb_PYK_F0_C0,Keq_PYK_I,0.2949852507374631
92,Glycolysis_Hb_PYK_F0_C0,Keq_ADK1,1.65
93,Glycolysis_Hb_PYK_F0_C0,v_PYK_R15,0.124879539519
94,Glycolysis_Hb_PYK_F0_C0,Keq_PYK_R15,inf
95,Glycolysis_Hb_PYK_F0_C0,kf_ATPM,1.3121507289944185
96,Glycolysis_Hb_PYK_F0_C0,Keq_PYK_P,4.444444444444445
97,Glycolysis_Hb_PYK_F0_C0,v_SK_h2o_c,0.0
98,Glycolysis_Hb_PYK_F0_C0,Keq_PYK_R25,inf
99,Glycolysis_Hb_PYK_F0_C0,v_GAPD,2.240000000095
100,Glycolysis_Hb_PYK_F0_C0,Keq_SK_h2o_c,1.0
101,Glycolysis_Hb_PYK_F0_C0,kf_SK_lac__L_c,5.6
102,Glycolysis_Hb_PYK_F0_C0,v_SK_h_c,2.4301604023
103,Glycolysis_Hb_PYK_F0_C0,Keq_PYK_R35,inf
104,Glycolysis_Hb_PYK_F0_C0,kf_SK_pyr_c,744.186
105,Glycolysis_Hb_PYK_F0_C0,kf_PYK_A,4000173.0
106,Glycolysis_Hb_PYK_F0_C0,v_PYK_R22,0.244903267823
107,Glycolysis_Hb_PYK_F0_C0,o2_b,0.0200788
108,Glycolysis_Hb_PYK_F0_C0,kf_FBA,96.03467755017273
109,Glycolysis_Hb_PYK_F0_C0,Keq_ENO,1.69492
110,Glycolysis_Hb_PYK_F0_C0,v_SK_amp_c,0.014
111,Glycolysis_Hb_PYK_F0_C0,Keq_PYK_R45,inf
112,Glycolysis_Hb_PYK_F0_C0,kf_ADK1,100000.0
113,Glycolysis_Hb_PYK_F0_C0,kf_PYK_ACT,1000000.0
114,Glycolysis_Hb_PYK_F0_C0,kf_PYK,1376679.0
115,Glycolysis_Hb_PYK_F0_C0,v_PYK_R03,0.005409878094
116,Glycolysis_Hb_PYK_F0_C0,pi_b,2.5
117,Glycolysis_Hb_PYK_F0_C0,Keq_TPI,0.0571429
118,Glycolysis_Hb_PYK_F0_C0,kf_PYK_L,1000000000000.0
119,Glycolysis_Hb_PYK_F0_C0,Keq_ATPM,inf
120,Glycolysis_Hb_PYK_F0_C0,v_PYK_R30,0.0
121,Glycolysis_Hb_PYK_F0_C0,Keq_SK_glc__D_c,inf
122,Glycolysis_Hb_PYK_F0_C0,v_PYK_R10,0.0
123,Glycolysis_Hb_PYK_F0_C0,v_PYK_R11,0.065440005566
124,Glycolysis_Hb_PYK_F0_C0,Keq_HEX1,850.0
125,Glycolysis_Hb_PYK_F0_C0,v_PYK_R35,0.942208763968
126,Glycolysis_Hb_PYK_F0_C0,v_PYK_R34,0.493740984276
127,Glycolysis_Hb_PYK_F0_C0,v_PYK_R04,0.005956009898
128,Glycolysis_Hb_PYK_F0_C0,Keq_FBA,0.082
129,Glycolysis_Hb_PYK_F0_C0,v_PYK_R31,0.493740984276
130,Glycolysis_Hb_PYK_F0_C0,v_PYK_R32,0.448467779692
131,Glycolysis_Hb_PYK_F0_C0,Keq_PFK,310.0
132,Glycolysis_Hb_PYK_F0_C0,Keq_DM_nadh,inf
133,Glycolysis_Hb_PYK_F0_C0,v_PYK_R13,0.059439533953
134,Glycolysis_Hb_PYK_F0_C0,Keq_SK_h_c,1.0
135,Glycolysis_Hb_PYK_F0_C0,v_PYK_R12,0.059439533953
136,Glycolysis_Hb_PYK_F0_C0,Keq_SK_lac__L_c,1.0
137,Glycolysis_Hb_PYK_F0_C0,Keq_PGI,0.41
138,Glycolysis_Hb_PYK_F0_C0,v_PYK_R33,0.448467779692
139,Glycolysis_Hb_PYK_F0_C0,Keq_SK_amp_c,inf
140,Glycolysis_Hb_PYK_F0_C0,v_PGM,2.239999999996
141,Glycolysis_Hb_PYK_F0_C0,v_PYK_R05,0.011365887992
142,Glycolysis_Hb_PYK_F0_C0,v_PYK_R25,0.514529729261
143,Glycolysis_Hb_PYK_F0_C0,v_ENO,2.239999999996
144,Glycolysis_Hb_PYK_F0_C0,Keq_GAPD,0.0179
145,Glycolysis_Hb_PYK_F0_C1,v_SK_pi_c,0.0
146,Glycolysis_Hb_PYK_F0_C1,v_PYK_R32,0.418032880367
147,Glycolysis_Hb_PYK_F0_C1,v_PYK_T2,0.0
148,Glycolysis_Hb_PYK_F0_C1,kf_DM_nadh,17.04857738887308
149,Glycolysis_Hb_PYK_F0_C1,kf_SK_pi_c,0.23
150,Glycolysis_Hb_PYK_F0_C1,Keq_PYK_I,0.2949852507374631
151,Glycolysis_Hb_PYK_F0_C1,Keq_PYK_ACT,200.0
152,Glycolysis_Hb_PYK_F0_C1,v_ENO,2.24
153,Glycolysis_Hb_PYK_F0_C1,Keq_ADK1,1.65
154,Glycolysis_Hb_PYK_F0_C1,Keq_PFK,310.0
155,Glycolysis_Hb_PYK_F0_C1,Keq_PYK_R15,inf
156,Glycolysis_Hb_PYK_F0_C1,v_PYK_R15,0.172993152611
157,Glycolysis_Hb_PYK_F0_C1,kf_ATPM,2.6849097761607226
158,Glycolysis_Hb_PYK_F0_C1,v_PYK_R13,0.078627306125
159,Glycolysis_Hb_PYK_F0_C1,v_PYK_T1,0.0
160,Glycolysis_Hb_PYK_F0_C1,Keq_PYK_P,4.444444444444445
161,Glycolysis_Hb_PYK_F0_C1,Keq_HBO3,177.799
162,Glycolysis_Hb_PYK_F0_C1,v_PYK_R23,0.27194631515
163,Glycolysis_Hb_PYK_F0_C1,v_PYK_R20,0.0
164,Glycolysis_Hb_PYK_F0_C1,kf_PFK,85.27209665186263
165,Glycolysis_Hb_PYK_F0_C1,Keq_PGI,0.41
166,Glycolysis_Hb_PYK_F0_C1,Keq_HBO4,1289.92
167,Glycolysis_Hb_PYK_F0_C1,pi_b,2.5
168,Glycolysis_Hb_PYK_F0_C1,Keq_PGM,0.147059
169,Glycolysis_Hb_PYK_F0_C1,kf_SK_h2o_c,100000.0
170,Glycolysis_Hb_PYK_F0_C1,v_PYK_T3,0.0
171,Glycolysis_Hb_PYK_F0_C1,v_HBO1,0.0
172,Glycolysis_Hb_PYK_F0_C1,Keq_HBDPG,0.25
173,Glycolysis_Hb_PYK_F0_C1,kf_SK_h_c,100000.0
174,Glycolysis_Hb_PYK_F0_C1,v_PYK_T4,0.0
175,Glycolysis_Hb_PYK_F0_C1,kf_SK_glc__D_c,1.12
176,Glycolysis_Hb_PYK_F0_C1,v_DPGase,0.582507279269
177,Glycolysis_Hb_PYK_F0_C1,v_SK_h2o_c,0.0
178,Glycolysis_Hb_PYK_F0_C1,v_PYK_R33,0.418032880367
179,Glycolysis_Hb_PYK_F0_C1,Keq_SK_o2_c,1.0
180,Glycolysis_Hb_PYK_F0_C1,kf_SK_amp_c,0.014
181,Glycolysis_Hb_PYK_F0_C1,v_HBO2,0.0
182,Glycolysis_Hb_PYK_F0_C1,v_PGM,2.24
183,Glycolysis_Hb_PYK_F0_C1,Keq_PYK_A,2.109704641350211
184,Glycolysis_Hb_PYK_F0_C1,v_DPGM,0.582507279269
185,Glycolysis_Hb_PYK_F0_C1,v_PYK_R10,0.0
186,Glycolysis_Hb_PYK_F0_C1,Keq_PYK_R05,inf
187,Glycolysis_Hb_PYK_F0_C1,Keq_SK_glc__D_c,inf
188,Glycolysis_Hb_PYK_F0_C1,v_PYK_R03,0.008525009704
189,Glycolysis_Hb_PYK_F0_C1,Keq_DM_nadh,inf
190,Glycolysis_Hb_PYK_F0_C1,v_GAPD,2.240000001763
191,Glycolysis_Hb_PYK_F0_C1,kf_ENO,227.03839608416712
192,Glycolysis_Hb_PYK_F0_C1,amp_b,1.0
193,Glycolysis_Hb_PYK_F0_C1,v_ATPM,1.657492720731
194,Glycolysis_Hb_PYK_F0_C1,v_PGI,1.12
195,Glycolysis_Hb_PYK_F0_C1,kf_PGM,321.3414584739391
196,Glycolysis_Hb_PYK_F0_C1,Keq_ATPM,inf
197,Glycolysis_Hb_PYK_F0_C1,glc__D_b,1.0
198,Glycolysis_Hb_PYK_F0_C1,v_SK_lac__L_c,2.131466937333
199,Glycolysis_Hb_PYK_F0_C1,v_PYK_R12,0.078627306125
200,Glycolysis_Hb_PYK_F0_C1,v_PFK,1.12
201,Glycolysis_Hb_PYK_F0_C1,Keq_DM_amp_c,inf
202,Glycolysis_Hb_PYK_F0_C1,kf_PGK,627005.1938082902
203,Glycolysis_Hb_PYK_F0_C1,h2o_b,1.0
204,Glycolysis_Hb_PYK_F0_C1,v_SK_pyr_c,0.108533062667
205,Glycolysis_Hb_PYK_F0_C1,v_FBA,1.12
206,Glycolysis_Hb_PYK_F0_C1,Keq_LDH_L,26300.0
207,Glycolysis_Hb_PYK_F0_C1,kf_GAPD,164957620669.44125
208,Glycolysis_Hb_PYK_F0_C1,h_b,8.99757e-05
209,Glycolysis_Hb_PYK_F0_C1,v_ADK1,-1e-12
210,Glycolysis_Hb_PYK_F0_C1,v_PYK_R25,0.598327129812
211,Glycolysis_Hb_PYK_F0_C1,v_TPI,1.12
212,Glycolysis_Hb_PYK_F0_C1,v_PYK_R21,0.326380814661
213,Glycolysis_Hb_PYK_F0_C1,Keq_GAPD,0.0179
214,Glycolysis_Hb_PYK_F0_C1,kf_TPI,77.51197918646153
215,Glycolysis_Hb_PYK_F0_C1,kf_HEX1,3.7553221288684635
216,Glycolysis_Hb_PYK_F0_C1,v_HEX1,1.12
217,Glycolysis_Hb_PYK_F0_C1,Keq_TPI,0.0571429
218,Glycolysis_Hb_PYK_F0_C1,kf_PYK_P,4000601.0
219,Glycolysis_Hb_PYK_F0_C1,kf_LDH_L,5589.523713015161
220,Glycolysis_Hb_PYK_F0_C1,Keq_PYK_R25,inf
221,Glycolysis_Hb_PYK_F0_C1,kf_SK_lac__L_c,5.6
222,Glycolysis_Hb_PYK_F0_C1,kf_PYK,1823732.0
223,Glycolysis_Hb_PYK_F0_C1,v_SK_h_c,2.457066125334
224,Glycolysis_Hb_PYK_F0_C1,kf_DPGM,2353.762174623111
225,Glycolysis_Hb_PYK_F0_C1,Keq_PYK_R35,inf
226,Glycolysis_Hb_PYK_F0_C1,v_PYK_R22,0.27194631515
227,Glycolysis_Hb_PYK_F0_C1,kf_SK_pyr_c,744.186
228,Glycolysis_Hb_PYK_F0_C1,kf_PYK_A,4000275.0
229,Glycolysis_Hb_PYK_F0_C1,o2_b,0.0200788
230,Glycolysis_Hb_PYK_F0_C1,v_PYK_R31,0.501708993461
231,Glycolysis_Hb_PYK_F0_C1,kf_FBA,101.67002391663493
232,Glycolysis_Hb_PYK_F0_C1,Keq_SK_lac__L_c,1.0
233,Glycolysis_Hb_PYK_F0_C1,Keq_ENO,1.69492
234,Glycolysis_Hb_PYK_F0_C1,Keq_FBA,0.082
235,Glycolysis_Hb_PYK_F0_C1,Keq_PYK_R45,inf
236,Glycolysis_Hb_PYK_F0_C1,kf_ADK1,100000.0
237,Glycolysis_Hb_PYK_F0_C1,kf_PYK_ACT,1000000.0
238,Glycolysis_Hb_PYK_F0_C1,v_SK_glc__D_c,1.12
239,Glycolysis_Hb_PYK_F0_C1,v_PYK_R11,0.094365846485
240,Glycolysis_Hb_PYK_F0_C1,Keq_PYK_L,19.0
241,Glycolysis_Hb_PYK_F0_C1,kf_DM_amp_c,0.161424
242,Glycolysis_Hb_PYK_F0_C1,v_DM_amp_c,0.014
243,Glycolysis_Hb_PYK_F0_C1,kf_PYK_I,1000000.0
244,Glycolysis_Hb_PYK_F0_C1,v_DM_nadh,0.108533062667
245,Glycolysis_Hb_PYK_F0_C1,v_PYK_R30,0.0
246,Glycolysis_Hb_PYK_F0_C1,v_SK_amp_c,0.014
247,Glycolysis_Hb_PYK_F0_C1,v_HBO3,-0.0
248,Glycolysis_Hb_PYK_F0_C1,lac__L_b,1.0
249,Glycolysis_Hb_PYK_F0_C1,v_PYK_R44,0.289208077052
250,Glycolysis_Hb_PYK_F0_C1,v_PYK_R42,0.24097332727
251,Glycolysis_Hb_PYK_F0_C1,Keq_HBO2,73.2115
252,Glycolysis_Hb_PYK_F0_C1,v_LDH_L,2.131466937333
253,Glycolysis_Hb_PYK_F0_C1,v_PYK_R45,0.530181404321
254,Glycolysis_Hb_PYK_F0_C1,v_PGK,1.657492720731
255,Glycolysis_Hb_PYK_F0_C1,v_PYK_R02,0.008525009704
256,Glycolysis_Hb_PYK_F0_C1,v_HBO4,0.0
257,Glycolysis_Hb_PYK_F0_C1,Keq_HBO1,41.8352
258,Glycolysis_Hb_PYK_F0_C1,Keq_DPGase,inf
259,Glycolysis_Hb_PYK_F0_C1,pyr_b,0.06
260,Glycolysis_Hb_PYK_F0_C1,v_PYK_R01,0.010231429724
261,Glycolysis_Hb_PYK_F0_C1,Keq_DPGM,2300000.0
262,Glycolysis_Hb_PYK_F0_C1,v_PYK_R14,0.094365846485
263,Glycolysis_Hb_PYK_F0_C1,kf_PGI,55.329519681583776
264,Glycolysis_Hb_PYK_F0_C1,kf_PYK_L,1000000000000.0
265,Glycolysis_Hb_PYK_F0_C1,kf_HBO1,506935.0
266,Glycolysis_Hb_PYK_F0_C1,kf_HBO3,509243.0
267,Glycolysis_Hb_PYK_F0_C1,v_PYK_R04,0.010231429724
268,Glycolysis_Hb_PYK_F0_C1,v_SK_o2_c,0.0
269,Glycolysis_Hb_PYK_F0_C1,v_PYK_R40,0.0
270,Glycolysis_Hb_PYK_F0_C1,v_PYK_R43,0.24097332727
271,Glycolysis_Hb_PYK_F0_C1,Keq_SK_h_c,1.0
272,Glycolysis_Hb_PYK_F0_C1,kf_SK_o2_c,509726.0
273,Glycolysis_Hb_PYK_F0_C1,Keq_SK_amp_c,inf
274,Glycolysis_Hb_PYK_F0_C1,kf_HBO2,511077.0
275,Glycolysis_Hb_PYK_F0_C1,v_PYK_R34,0.501708993461
276,Glycolysis_Hb_PYK_F0_C1,Keq_PGK,1800.0
277,Glycolysis_Hb_PYK_F0_C1,v_PYK_R41,0.289208077052
278,Glycolysis_Hb_PYK_F0_C1,Keq_SK_h2o_c,1.0
279,Glycolysis_Hb_PYK_F0_C1,v_PYK_R35,0.919741873828
280,Glycolysis_Hb_PYK_F0_C1,v_HBDPG,1.4e-11
281,Glycolysis_Hb_PYK_F0_C1,v_PYK_L,0.0
282,Glycolysis_Hb_PYK_F0_C1,kf_HBDPG,519613.0
283,Glycolysis_Hb_PYK_F0_C1,v_PYK_R05,0.018756439429
284,Glycolysis_Hb_PYK_F0_C1,kf_DPGase,0.142258
285,Glycolysis_Hb_PYK_F0_C1,kf_HBO4,501595.0
286,Glycolysis_Hb_PYK_F0_C1,v_PYK_R24,0.326380814661
287,Glycolysis_Hb_PYK_F0_C1,Keq_HEX1,850.0
288,Glycolysis_Hb_PYK_F0_C1,Keq_SK_pi_c,1.0
289,Glycolysis_Hb_PYK_F0_C1,Keq_SK_pyr_c,1.0
290,Glycolysis_Hb_PYK_F0_C10,v_PYK_R34,0.467220643599
291,Glycolysis_Hb_PYK_F0_C10,Keq_PFK,310.0
292,Glycolysis_Hb_PYK_F0_C10,v_PYK_R02,0.001547997012
293,Glycolysis_Hb_PYK_F0_C10,Keq_PGK,1800.0
294,Glycolysis_Hb_PYK_F0_C10,v_SK_o2_c,0.0
295,Glycolysis_Hb_PYK_F0_C10,kf_PYK,2416040.0
296,Glycolysis_Hb_PYK_F0_C10,kf_PGM,361.1838154237971
297,Glycolysis_Hb_PYK_F0_C10,kf_SK_lac__L_c,5.6
298,Glycolysis_Hb_PYK_F0_C10,Keq_DM_nadh,inf
299,Glycolysis_Hb_PYK_F0_C10,v_PFK,1.12
300,Glycolysis_Hb_PYK_F0_C10,kf_HBO2,511077.0
301,Glycolysis_Hb_PYK_F0_C10,Keq_PYK_R15,inf
302,Glycolysis_Hb_PYK_F0_C10,Keq_SK_lac__L_c,1.0
303,Glycolysis_Hb_PYK_F0_C10,glc__D_b,1.0
304,Glycolysis_Hb_PYK_F0_C10,v_PYK_R15,0.052814105346
305,Glycolysis_Hb_PYK_F0_C10,Keq_DPGase,inf
306,Glycolysis_Hb_PYK_F0_C10,v_SK_h2o_c,0.0
307,Glycolysis_Hb_PYK_F0_C10,v_SK_lac__L_c,2.162945188191
308,Glycolysis_Hb_PYK_F0_C10,Keq_PYK_P,4.444444444444445
309,Glycolysis_Hb_PYK_F0_C10,v_GAPD,2.239999998886
310,Glycolysis_Hb_PYK_F0_C10,v_PYK_R20,-0.0
311,Glycolysis_Hb_PYK_F0_C10,Keq_SK_pyr_c,1.0
312,Glycolysis_Hb_PYK_F0_C10,kf_ATPM,1.766497415506899
313,Glycolysis_Hb_PYK_F0_C10,Keq_PYK_R25,inf
314,Glycolysis_Hb_PYK_F0_C10,v_PYK_R22,0.160087312968
315,Glycolysis_Hb_PYK_F0_C10,v_PYK_R05,0.00318032983
316,Glycolysis_Hb_PYK_F0_C10,v_SK_h_c,2.394109623618
317,Glycolysis_Hb_PYK_F0_C10,v_PYK_R42,0.459876493566
318,Glycolysis_Hb_PYK_F0_C10,Keq_TPI,0.0571429
319,Glycolysis_Hb_PYK_F0_C10,kf_PYK_ACT,1000000.0
320,Glycolysis_Hb_PYK_F0_C10,kf_ENO,1219.4313344826633
321,Glycolysis_Hb_PYK_F0_C10,v_SK_glc__D_c,1.12
322,Glycolysis_Hb_PYK_F0_C10,Keq_SK_h_c,1.0
323,Glycolysis_Hb_PYK_F0_C10,v_PYK_R11,0.027107313392
324,Glycolysis_Hb_PYK_F0_C10,kf_HBO4,501595.0
325,Glycolysis_Hb_PYK_F0_C10,Keq_PYK_L,19.0
326,Glycolysis_Hb_PYK_F0_C10,kf_DM_amp_c,0.161424
327,Glycolysis_Hb_PYK_F0_C10,v_HEX1,1.12
328,Glycolysis_Hb_PYK_F0_C10,kf_PYK_L,1000000000000.0
329,Glycolysis_Hb_PYK_F0_C10,v_PYK_R30,0.0
330,Glycolysis_Hb_PYK_F0_C10,Keq_SK_pi_c,1.0
331,Glycolysis_Hb_PYK_F0_C10,kf_PYK_I,1000000.0
332,Glycolysis_Hb_PYK_F0_C10,kf_PYK_P,4000920.0
333,Glycolysis_Hb_PYK_F0_C10,kf_PGI,18.728808862452272
334,Glycolysis_Hb_PYK_F0_C10,v_DM_nadh,0.077054811809
335,Glycolysis_Hb_PYK_F0_C10,v_PYK_R41,0.484930840659
336,Glycolysis_Hb_PYK_F0_C10,kf_ADK1,100000.0
337,Glycolysis_Hb_PYK_F0_C10,Keq_LDH_L,26300.0
338,Glycolysis_Hb_PYK_F0_C10,kf_HBDPG,519613.0
339,Glycolysis_Hb_PYK_F0_C10,amp_b,1.0
340,Glycolysis_Hb_PYK_F0_C10,Keq_DM_amp_c,inf
341,Glycolysis_Hb_PYK_F0_C10,v_HBO3,0.0
342,Glycolysis_Hb_PYK_F0_C10,v_PYK_R43,0.459876493566
343,Glycolysis_Hb_PYK_F0_C10,Keq_PYK_R35,inf
344,Glycolysis_Hb_PYK_F0_C10,v_PGI,1.12
345,Glycolysis_Hb_PYK_F0_C10,o2_b,0.0200788
346,Glycolysis_Hb_PYK_F0_C10,kf_SK_pyr_c,744.186
347,Glycolysis_Hb_PYK_F0_C10,Keq_PYK_I,0.2949852507374631
348,Glycolysis_Hb_PYK_F0_C10,kf_PYK_A,4000325.0
349,Glycolysis_Hb_PYK_F0_C10,Keq_ATPM,inf
350,Glycolysis_Hb_PYK_F0_C10,v_PYK_R31,0.467220643599
351,Glycolysis_Hb_PYK_F0_C10,kf_HBO3,509243.0
352,Glycolysis_Hb_PYK_F0_C10,Keq_DPGM,2300000.0
353,Glycolysis_Hb_PYK_F0_C10,v_ATPM,1.752959091941
354,Glycolysis_Hb_PYK_F0_C10,v_SK_amp_c,0.014
355,Glycolysis_Hb_PYK_F0_C10,v_PYK_R01,0.001632332818
356,Glycolysis_Hb_PYK_F0_C10,Keq_FBA,0.082
357,Glycolysis_Hb_PYK_F0_C10,kf_FBA,61.490340588508055
358,Glycolysis_Hb_PYK_F0_C10,Keq_PYK_R45,inf
359,Glycolysis_Hb_PYK_F0_C10,Keq_ENO,1.69492
360,Glycolysis_Hb_PYK_F0_C10,v_PYK_R04,0.001632332818
361,Glycolysis_Hb_PYK_F0_C10,v_PYK_R44,0.484930840659
362,Glycolysis_Hb_PYK_F0_C10,v_PYK_R12,0.025706791954
363,Glycolysis_Hb_PYK_F0_C10,v_HBO4,0.0
364,Glycolysis_Hb_PYK_F0_C10,Keq_PGM,0.147059
365,Glycolysis_Hb_PYK_F0_C10,v_ADK1,3e-12
366,Glycolysis_Hb_PYK_F0_C10,kf_PFK,105.04332609017025
367,Glycolysis_Hb_PYK_F0_C10,kf_SK_h2o_c,100000.0
368,Glycolysis_Hb_PYK_F0_C10,v_PYK_R21,0.16880896576
369,Glycolysis_Hb_PYK_F0_C10,Keq_PGI,0.41
370,Glycolysis_Hb_PYK_F0_C10,v_PYK_T3,0.0
371,Glycolysis_Hb_PYK_F0_C10,h_b,8.99757e-05
372,Glycolysis_Hb_PYK_F0_C10,v_HBO1,0.0
